stop_id,stop_name,stop_desc,stop_lat,stop_lon,zone_id,location_type,parent_station,wheelchair_boarding,level_id
PLF_B10_RD_GLENMONT,Wheaton,RD Line to Glenmont,39.03765426,-77.05002899,7,3,STN_B10,1,B10_L2
PLF_B09_RD_SHADY_GROVE,Forest Glen,RD Line to Shady Grove,39.01527074,-77.04324806,4,3,STN_B09,1,B09_L2
PLF_B09_RD_GLENMONT,Forest Glen,RD Line to Glenmont,39.01534564,-77.04279661,4,3,STN_B09,1,B09_L2
PLF_B08_RD_SHADY_GROVE,Silver Spring,RD Line to Shady Grove,38.99381793,-77.03137507,4,3,STN_B08,1,B08_L1
PLF_B08_RD_GLENMONT,Silver Spring,RD Line to Glenmont,38.99385475,-77.03132408,4,3,STN_B08,1,B08_L1
PLF_B07_RD_SHADY_GROVE,Takoma,RD Line to Shady Grove,38.97581675,-77.01805893,10,3,STN_B07,1,B07_L1
PLF_B07_RD_GLENMONT,Takoma,RD Line to Glenmont,38.97584305,-77.01798027,10,3,STN_B07,1,B07_L1
PLF_B06_E06_RD_SHADY_GROVE,Fort Totten,RD Line to Shady Grove,38.95182982,-77.00220681,10,3,STN_B06_E06,1,B06_E06_L1
PLF_B06_E06_RD_GLENMONT,Fort Totten,RD Line to Glenmont,38.95184238,-77.0021515,10,3,STN_B06_E06,1,B06_E06_L1
PLF_B06_E06_GR_YL_GREENBELT,Fort Totten,GR/YL Lines to Greenbelt,38.95174358,-77.00256979,10,3,STN_B06_E06,1,B06_E06_L2
PLF_B06_E06_GR_YL_BRANCH_AVE_HUNTINGTON,Fort Totten,GR/YL Lines to Branch Ave/Huntington,38.95178763,-77.00257309,10,3,STN_B06_E06,1,B06_E06_L2
PLF_B05_RD_SHADY_GROVE,Brookland,RD Line to Shady Grove,38.93323712,-76.99457994,10,3,STN_B05,1,B05_L2
PLF_B05_RD_GLENMONT,Brookland,RD Line to Glenmont,38.93324568,-76.99452265,10,3,STN_B05,1,B05_L2
PLF_B04_RD_SHADY_GROVE,Rhode Island Ave,RD Line to Shady Grove,38.92084401,-76.99601489,10,3,STN_B04,1,B04_L1
PLF_B04_RD_GLENMONT,Rhode Island Ave,RD Line to Glenmont,38.92082204,-76.99592526,10,3,STN_B04,1,B04_L1
PLF_B03_RD_SHADY_GROVE,Union Station,RD Line to Shady Grove,38.89754462,-77.00748679,55,3,STN_B03,1,B03_L2
PLF_B03_RD_GLENMONT,Union Station,RD Line to Glenmont,38.89752634,-77.00740346,55,3,STN_B03,1,B03_L2
PLF_B02_RD_SHADY_GROVE,Judiciary Square,RD Line to Shady Grove,38.89649521,-77.01712509,32,3,STN_B02,1,B02_L2
PLF_B02_RD_GLENMONT,Judiciary Square,RD Line to Glenmont,38.89643278,-77.01719895,32,3,STN_B02,1,B02_L2
PLF_B01_F01_RD_SHADY_GROVE,Gallery Place,RD Line to Shady Grove,38.89841269,-77.02324663,10,3,STN_B01_F01,1,B01_F01_L2
PLF_B01_F01_RD_GLENMONT,Gallery Place,RD Line to Glenmont,38.89831867,-77.02324706,10,3,STN_B01_F01,1,B01_F01_L2
PLF_B01_F01_GR_YL_GREENBELT_FORT_TOTTEN,Gallery Place,GR/YL Lines to Greenbelt/Fort Totten,38.89844505,-77.02186225,10,3,STN_B01_F01,1,B01_F01_L3
PLF_B01_F01_GR_YL_BRANCH_AVE_HUNTINGTON,Gallery Place,GR/YL Lines to Branch Ave/Huntington,38.89844565,-77.02194471,10,3,STN_B01_F01,1,B01_F01_L3
PLF_A15_RD_SHADY_GROVE,Shady Grove,RD Line to Shady Grove,39.11992697,-77.16461534,7,3,STN_A15,1,A15_L2
PLF_A14_RD_SHADY_GROVE,Rockville,RD Line to Shady Grove,39.08421503,-77.14608863,7,3,STN_A14,1,A14_L1
PLF_A14_RD_GLENMONT,Rockville,RD Line to Glenmont,39.08418113,-77.1461396,7,3,STN_A14,1,A14_L1
PLF_A13_RD_SHADY_GROVE,Twinbrook,RD Line to Shady Grove,39.062485,-77.12092091,7,3,STN_A13,1,A13_L1
PLF_A13_RD_GLENMONT,Twinbrook,RD Line to Glenmont,39.06244085,-77.12098225,7,3,STN_A13,1,A13_L1
PLF_A12_RD_SHADY_GROVE,North Bethesda,RD Line to Shady Grove,39.04781371,-77.11268653,4,3,STN_A12,1,A12_L1
PLF_A12_RD_GLENMONT,North Bethesda,RD Line to Glenmont,39.04779231,-77.11276268,4,3,STN_A12,1,A12_L1
PLF_A11_RD_SHADY_GROVE,Grosvenor-Strathmore,RD Line to Shady Grove,39.02948193,-77.10397331,7,3,STN_A11,1,A11_L2
PLF_A11_RD_GLENMONT,Grosvenor-Strathmore,RD Line to Glenmont,39.02946684,-77.10402479,7,3,STN_A11,1,A11_L2
PLF_A10_RD_SHADY_GROVE,Medical Center,RD Line to Shady Grove,38.99854752,-77.09676433,4,3,STN_A10,1,A10_L2
PLF_A10_RD_GLENMONT,Medical Center,RD Line to Glenmont,38.99854315,-77.09682142,4,3,STN_A10,1,A10_L2
PLF_A09_RD_SHADY_GROVE,Bethesda,RD Line to Shady Grove,38.98337772,-77.09365812,4,3,STN_A09,1,A09_L2
PLF_A09_RD_GLENMONT,Bethesda,RD Line to Glenmont,38.98336182,-77.09372691,4,3,STN_A09,1,A09_L2
PLF_A08_RD_SHADY_GROVE,Friendship Heights,RD Line to Shady Grove,38.95967994,-77.08512883,4,3,STN_A08,1,A08_L2
PLF_A08_RD_GLENMONT,Friendship Heights,RD Line to Glenmont,38.95965784,-77.08520432,4,3,STN_A08,1,A08_L2
PLF_A06_RD_SHADY_GROVE,Van Ness,RD Line to Shady Grove,38.94366162,-77.06318709,10,3,STN_A06,1,A06_L2
PLF_A06_RD_GLENMONT,Van Ness,RD Line to Glenmont,38.94364344,-77.06323836,10,3,STN_A06,1,A06_L2
PLF_A05_RD_SHADY_GROVE,Cleveland Park,RD Line to Shady Grove,38.93536665,-77.05836178,10,3,STN_A05,1,A05_L2
PLF_A05_RD_GLENMONT,Cleveland Park,RD Line to Glenmont,38.93534809,-77.0584148,10,3,STN_A05,1,A05_L2
PLF_A04_RD_SHADY_GROVE,Woodley Park,RD Line to Shady Grove,38.92579093,-77.05278977,10,3,STN_A04,1,A04_L2
PLF_A04_RD_GLENMONT,Woodley Park,RD Line to Glenmont,38.92576954,-77.05285419,10,3,STN_A04,1,A04_L2
PLF_A03_RD_SHADY_GROVE,Dupont Circle,RD Line to Shady Grove,38.91021789,-77.04372005,10,3,STN_A03,1,A03_L1
PLF_A03_RD_GLENMONT,Dupont Circle,RD Line to Glenmont,38.91018589,-77.04381593,10,3,STN_A03,1,A03_L1
PLF_A02_RD_SHADY_GROVE,Farragut North,RD Line to Shady Grove,38.90312985,-77.0396119,10,3,STN_A02,1,A03_L2
PLF_A02_RD_GLENMONT,Farragut North,RD Line to Glenmont,38.90310131,-77.03969246,10,3,STN_A02,1,A03_L1
PLF_A01_C01_RD_SHADY_GROVE,Metro Center,RD Line to Shady Grove,38.89835851,-77.02816864,10,3,STN_A01_C01,1,A01_C01_L2
PLF_A01_C01_RD_GLENMONT,Metro Center,RD Line to Glenmont,38.89827392,-77.02816927,10,3,STN_A01_C01,1,A01_C01_L2
PLF_A01_C01_BL_OR_SV_FRANCONIA_VIENNA_ASHBURN,Metro Center,Blue Line/Orange Line/Silver Line to Franconia-Springfield/Vienna/Ashburn,38.89820757,-77.02802857,10,3,STN_A01_C01,1,A01_C01_L3
PLF_A01_C01_BL_OR_SV_DOWNTOWN_LARGO_NEW_CARROLLTON,Metro Center,Blue Line/Orange Line/Silver Line to Downtown Largo/New Carrollton,38.89820781,-77.02813967,10,3,STN_A01_C01,1,A01_C01_L3
PF_N06_C,"Wiehle-Reston East, Silver Line Center Platform",Silver Line to Downtown Largo,38.9478252,-77.34031274,2,0,STN_N06,1,N06_L1
PF_N04_C,"Spring Hill, Silver Line Center Platform",Silver Line to Downtown Largo | to Ashburn,38.92920589,-77.24188704,90,0,STN_N04,1,N04_L2
PF_N03_C,"Greensboro, Silver Line Center Platform",Silver Line to Downtown Largo | to Ashburn,38.92126077,-77.23416004,89,0,STN_N03,1,N03_L1
PF_N02_C,"Tysons, Silver Line Center Platform",Silver Line to Downtown Largo | to Ashburn,38.92067679,-77.22158635,88,0,STN_N02,1,N02_L1
PF_N01_C,"McLean, Silver Line Center Platform",Silver Line to Downtown Largo | to Ashburn,38.92433016,-77.21053026,87,0,STN_N01,1,N01_L2
PF_K08_C,"Vienna, Orange Line Center Platform",Orange Line to New Carrollton,38.87756961,-77.27246126,3,0,STN_K08,1,K08_L1
PF_K07_C,"Dunn Loring, Orange Line Center Platform",Orange Line to New Carrollton | to Vienna,38.88364098,-77.22724073,3,0,STN_K07,1,K07_L1
PF_K06_2,"West Falls Church, Orange Line Track 2 Platform",Orange Line to Vienna,38.90082511,-77.18922087,2,0,STN_K06,1,K06_L1
PF_K06_1,"West Falls Church, Orange Line Track 1 Platform",Orange Line to New Carrollton,38.90073595,-77.18921444,1,0,STN_K06,1,K06_L1
PF_K05_C,"East Falls Church, Orange/Silver Line Center Platform",Orange/Silver Line to New Carrollton/Downtown Largo | to Vienna/Ashburn,38.88602258,-77.15694666,1,0,STN_K05,1,K05_L1
PF_K04_2,"Ballston, Orange/Silver Line Track 2 Platform",Orange/Silver Line to Vienna/Ashburn,38.88230587,-77.11321894,1,0,STN_K04,1,K04_L3
PF_K04_1,"Ballston, Orange/Silver Line Track 1 Platform",Orange/Silver Line to New Carrollton/Downtown Largo,38.88219896,-77.1132144,1,0,STN_K04,1,K04_L3
PF_K03_2,"Virginia Square, Orange/Silver Line Track 2 Platform",Orange/Silver Line to Vienna/Ashburn,38.88347189,-77.10305665,58,0,STN_K03,1,K03_L2
PF_K03_1,"Virginia Square, Orange/Silver Line Track 1 Platform",Orange/Silver Line to New Carrollton/Downtown Largo,38.88337629,-77.10299252,58,0,STN_K03,1,K03_L2
PF_K02_2,"Clarendon, Orange/Silver Line Track 2 Platform",Orange/Silver Line to Vienna/Ashburn,38.88677835,-77.0954764,1,0,STN_K02,1,K02_L3
PF_K02_1,"Clarendon, Orange/Silver Line Track 1 Platform",Orange/Silver Line to New Carrollton/Downtown Largo,38.88668469,-77.09540305,1,0,STN_K02,1,K02_L3
PF_K01_C,"Court House, Orange,Silver Line Center Platform",Orange/Silver Line to New Carrollton/Downtown Largo | to Vienna/Ashburn,38.89016272,-77.08709367,1,0,STN_K01,1,K01_L3
PF_J03_C,"Franconia-Springfield, Blue Line Center Platform",Blue Line to Downtown Largo,38.76649769,-77.16798867,1,0,STN_J03,1,J03_L1
PF_J02_C,"Van Dorn St, Blue Line Center Platform",Blue Line to Downtown Largo | to Franconia-Springfield,38.79928502,-77.12926624,71,0,STN_J02,1,J02_L1
PF_G05_C,"Downtown Largo, Blue/Silver Line Center Platform",Blue/Silver Line to Franconia-Springfield/Ashburn,38.90050268,-76.84465183,86,0,STN_G05,1,G05_L2
PF_G04_C,"Morgan Blvd, Blue/Silver Line Center Platform",Blue/Silver Line to Downtown Largo | to Franconia-Springfield/Ashburn,38.89399325,-76.86770515,85,0,STN_G04,1,G04_L1
PF_G03_C,"Addison Rd, Blue/Silver Line Center Platform",Blue/Silver Line to Downtown Largo | to Franconia-Springfield/Ashburn,38.88672337,-76.89413237,1,0,STN_G03,1,G03_L1
PF_G02_C,"Capitol Heights, Blue/Silver Line Center Platform",Blue/Silver Line to Downtown Largo | to Franconia-Springfield/Ashburn,38.88942134,-76.91183095,5,0,STN_G02,1,G02_L2
PF_G01_C,"Benning Rd, Blue/Silver Line Center Platform",Blue/Silver Line to Downtown Largo | to Franconia-Springfield/Ashburn,38.89106148,-76.93861693,10,0,STN_G01,1,G01_L2
PF_F11_C,"Branch Ave, Green Line Center Platform",Green Line to Greenbelt,38.82671071,-76.9118158,83,0,STN_F11,1,F11_L1
PF_F10_C,"Suitland, Green Line Center Platform",Green Line to Greenbelt | to Branch Ave,38.84465995,-76.9328671,82,0,STN_F10,1,F10_L1
PF_F09_C,"Naylor Rd, Green Line Center Platform",Green Line to Greenbelt | to Branch Ave,38.85111917,-76.95660477,81,0,STN_F09,1,F09_L1
PF_F08_C,"Southern Ave, Green Line Center Platform",Green Line to Greenbelt | to Branch Ave,38.8409458,-76.9752086,80,0,STN_F08,1,F08_L1
PF_F07_C,"Congress Heights, Green Line Center Platform",Green Line to Greenbelt | to Branch Ave,38.84568777,-76.98843722,79,0,STN_F07,1,F07_L2
PF_F06_C,"Anacostia, Green Line Center Platform",Green Line to Greenbelt | to Branch Ave,38.863275,-76.9955565,10,0,STN_F06,1,F06_L1
PF_F05_C,"Navy Yard-Ballpark, Green Line Center Platform",Green Line to Greenbelt | to Branch Ave,38.87646472,-77.00587504,10,0,STN_F05,1,F05_L2
PF_F04_C,"Waterfront, Green Line Center Platform",Green Line to Greenbelt | to Branch Ave,38.87644813,-77.0175571,10,0,STN_F04,1,F04_L2
PF_F03_2,"L'Enfant Plaza, Green/Yellow Line Track 2 Platform",Green/Yellow Line to Greenbelt/Fort Totten,38.88511874,-77.02199431,10,0,STN_D03_F03,1,D03_F03_L1
PF_F03_1,"L'Enfant Plaza, Green/Yellow Line Track 1 Platform",Green/Yellow Line to Branch Ave/Huntington,38.88511895,-77.02182773,10,0,STN_D03_F03,1,D03_F03_L1
PF_F02_C,"Archives, Green/Yellow Line Center Platform",Green/Yellow Line to Fort Totten | to Branch Ave/Huntington,38.89321666,-77.0219064,10,0,STN_F02,1,F02_L2
PF_F01_C,"Gallery Place, Green/Yellow Line Center Platform",Green/Yellow Line to Greenbelt/Fort Totten | to Branch Ave/Huntington,38.89837678,-77.02190378,10,0,STN_B01_F01,1,B01_F01_L3
PF_E10_C,"Greenbelt, Green/Yellow Line Center Platform",Green Line to Branch Ave,39.0110847,-76.91119571,8,0,STN_E10,1,E10_L1
PF_E09_C,"College Park-U of MD, Green/Yellow Line Center Platform",Green Line to Greenbelt | to Branch Ave,38.97829539,-76.92833781,8,0,STN_E09,1,E09_L2
PF_E08_2,"Hyattsville Crossing, Green/Yellow Line Track 2 Platform",Green Line to Branch Ave,38.96533773,-76.95641827,5,0,STN_E08,1,E08_L1
PF_E08_1,"Hyattsville Crossing, Green/Yellow Line Track 1 Platform",Green Line to Greenbelt,38.96522987,-76.95642218,5,0,STN_E08,1,E08_L1
PF_E07_2,"West Hyattsville, Green/Yellow Line Track 2 Platform",Green Line to Branch Ave,38.955288,-76.96956103,5,0,STN_E07,1,E07_L1
PF_E07_1,"West Hyattsville, Green/Yellow Line Track 1 Platform",Green Line to Greenbelt,38.95524734,-76.96943634,5,0,STN_E07,1,E07_L1
PF_E06_C,"Fort Totten, Green/Yellow Line Center Platform",Green/Yellow Line to Greenbelt/Fort Totten | to Branch Ave/Huntington,38.95172354,-77.00315997,10,0,STN_B06_E06,1,B06_E06_L1
PF_E05_C,"Georgia Ave-Petworth, Green/Yellow Line Center Platform",Green/Yellow Line to Greenbelt/Fort Totten | to Branch Ave/Huntington,38.93735792,-77.0235358,78,0,STN_E05,1,E05_L2
PF_E04_C,"Columbia Heights, Green/Yellow Line Center Platform",Green/Yellow Line to Greenbelt/Fort Totten | to Branch Ave/Huntington,38.92749449,-77.03251875,77,0,STN_E04,1,E04_L2
PF_E03_C,"U St, Green/Yellow Line Center Platform",Green/Yellow Line to Branch Ave/Huntington | to Greenbelt/Fort Totten,38.91700113,-77.02751795,70,0,STN_E03,1,E03_L2
PF_E02_C,"Shaw-Howard, Green/Yellow Line Center Platform",Green/Yellow Line to Greenbelt/Fort Totten | to Branch Ave/Huntington,38.91350995,-77.02192036,69,0,STN_E02,1,E02_L2
PF_E01_C,"Mt Vernon Square, Green/Yellow Line Center Platform",Green/Yellow Line to Greenbelt/Fort Totten | to Branch Ave/Huntington,38.90657183,-77.02191823,66,0,STN_E01,1,E01_L2
PF_D13_C,"New Carrollton, Orange Line Center Platform",Orange Line to Vienna,38.94802473,-76.87186586,8,0,STN_D13,1,D13_L2
PF_D12_C,"Landover, Orange Line Center Platform",Orange Line to New Carrollton | to Vienna,38.9334959,-76.891263,5,0,STN_D12,1,D12_L1
PF_D11_2,"Cheverly, Orange Line Track 2 Platform",Orange Line to New Carrollton,38.91668297,-76.91668913,5,0,STN_D11,1,D11_L2
PF_D11_1,"Cheverly, Orange Line Track 1 Platform",Orange Line to Vienna,38.91658784,-76.91663003,5,0,STN_D11,1,D11_L2
PF_D10_C,"Deanwood, Orange Line Center Platform",Orange Line to New Carrollton | to Vienna,38.90821601,-76.93516033,10,0,STN_D10,1,D10_L2
PF_D09_C,"Minnesota Ave, Orange Line Center Platform",Orange Line to New Carrollton | to Vienna,38.89916416,-76.94673612,10,0,STN_D09,1,D09_L2
PF_D08_C,"Stadium-Armory, Blue/Orange/Silver Line Center Platform",Blue/Orange/Silver Line to Downtown Largo/New Carrollton | to Franconia-Springfield/Vienna/Ashburn,38.88691895,-76.97707162,10,0,STN_D08,1,D08_L2
PF_D07_C,"Potomac Ave, Blue/Orange/Silver Line Center Platform",Blue/Orange/Silver Line to Downtown Largo/New Carrollton | to Franconia-Springfield/Vienna/Ashburn,38.88126287,-76.98557739,10,0,STN_D07,1,D07_L2
PF_D06_C,"Eastern Market, Blue/Orange/Silver Line Center Platform",Blue/Orange/Silver to Downtown Largo/New Carrollton | to Franconia-Springfield/Vienna/Ashburn,38.88462465,-76.9960726,10,0,STN_D06,1,D06_L2
PF_D05_C,"Capitol South, Blue/Orange/Silver Line Center Platform",Blue/Orange/Silver Line to Downtown Largo/New Carrollton | to Franconia-Springfield/Vienna/Ashburn,38.88506533,-77.0052132,10,0,STN_D05,1,D05_L2
PF_D04_C,"Federal Center SW, Blue/Orange/Silver Line Center Platform",Blue/Orange/Silver Line to Downtown Largo/ New Carrollton | to Franconia-Springfield/Vienna/Ashburn,38.88506795,-77.01593515,10,0,STN_D04,1,D04_L2
PF_D03_C,"L'Enfant Plaza, Blue/Orange/Silver Line Center Platform",Blue/Orange/Silver Line to Downtown Largo/New Carrollton | to Franconia-Springfield/Vienna/Ashburn,38.88484,-77.02208621,10,0,STN_D03_F03,1,D03_F03_L1
PF_D02_2,"Smithsonian, Blue/Orange/Silver Line Track 2 Platform",Blue/Orange/Silver Line to Franconia-Springfield/Vienna/Ashburn,38.88845646,-77.02854519,50,0,STN_D02,1,D02_L2
PF_D02_1,"Smithsonian, Blue/Orange/Silver Line Track 1 Platform",Blue/Orange/Silver Line to Downtown Largo/New Carrollton,38.88843816,-77.02867526,50,0,STN_D02,1,D02_L2
PF_D01_C,"Federal Triangle, Blue/Orange/Silvere Line Center Platform",Blue/Orange/Silver Line to Downtown Largo/New Carrollton | to Franconia-Springfield/Vienna/Ashburn,38.89382588,-77.02812963,10,0,STN_D01,1,D01_L3
PF_C15_C,"Huntington, Yellow Line Center Platform",Yellow Line to Fort Totten,38.79382204,-77.07529833,2,0,STN_C15,1,C15_L2
PF_C14_2,"Eisenhower Ave, Yellow Line Track 2 Platform",Yellow Line to Huntington,38.80043813,-77.07117784,1,0,STN_C14,1,C14_L1
PF_C14_1,"Eisenhower Ave, Yellow Line Track 1 Platform",Yellow Line to Fort Totten,38.80029433,-77.07108096,1,0,STN_C14,1,C14_L1
PF_C13_C,"King St-Old Town, Yellow/Blue Line Center Platform",Blue/Yellow Line to Downtown Largo/Fort Totten | to Franconia-Springfield/Huntington,38.80659727,-77.06096816,1,0,STN_C13,1,C13_L1
PF_C12_C,"Braddock Road, Yellow/Blue Line Center Platform",Blue/Yellow Line to Downtown Largo/Fort Totten | to Franconia-Springfield/Huntington,38.81407871,-77.0537195,7,0,STN_C12,1,C12_L1
PF_C10_2,"Ronald Reagan Washington National Airport, Yellow/Blue Line Track 2 Platform-Trains South Toward Alexandria",Blue/Yellow Line to Franconia-Springfield/Huntington,38.85348502,-77.04409364,11,0,STN_C10,1,C10_L1
PF_C10_1,"Ronald Reagan Washington National Airport, Yellow/Blue Line Track 1 Platform-Trains North Washington DC & Maryland Via Virginia",Blue/Yellow Line to Downtown Largo/Fort Totten,38.85350817,-77.04399623,11,0,STN_C10,1,C10_L1
PF_C09_2,"Crystal City, Yellow/Blue Line Track 2 Platform",Blue/Yellow Line to Downtown Largo/Fort Totten,38.8577858,-77.05055889,11,0,STN_C09,1,C09_L2
PF_C09_1,"Crystal City, Yellow/Blue Line Track 1 Platform",Blue/Yellow Line to Franconia-Springfield/Huntington,38.85788934,-77.05058238,11,0,STN_C09,1,C09_L2
PF_C08_2,"Pentagon City, Yellow/Blue Line Track 2 Platform",Blue/Yellow Line to Franconia-Springfield/Huntington,38.86185233,-77.05958163,43,0,STN_C08,1,C08_L2
PF_C08_1,"Pentagon City, Yellow/Blue Line Track 1 Platform",Blue/Yellow Line to Downtown Largo/Fort Totten,38.86184163,-77.05944486,43,0,STN_C08,1,C08_L2
PF_C07_2,"Pentagon, Yellow/Blue Line Track 2 Platform",Blue/Yellow Line to Franconia-Springfield/Huntington,38.86919821,-77.05412775,42,0,STN_C07,1,C07_L2
PF_C07_1,"Pentagon, Yellow/Blue Line Track 1 Platform",Blue/Yellow Line to Downtown Largo/Fort Totten,38.86916837,-77.05409044,42,0,STN_C07,1,C07_L1
PF_C06_2,"Arlington Cemetery, Blue Line Track 2 Platform",Blue Line to Franconia-Springfield,38.88455824,-77.06316289,3,0,STN_C06,1,C06_L2
PF_C06_1,"Arlington Cemetery, Blue Line Track 1 Platform",Blue Line to Downtown Largo,38.88460755,-77.06303395,3,0,STN_C06,1,C06_L2
PF_C05_2,"Rosslyn, Blue/Orange/Silver Track 2 Platform",Orange/Silver Line to Vienna/Ashburn,38.89602652,-77.07084623,11,0,STN_C05,1,C05_L2
PF_C05_1,"Rosslyn, Blue/Orange/Silver Line Track 1 Platform",Orange/Silver Line to New Carrollton/Downtown Largo,38.89602709,-77.0708266,11,0,STN_C05,1,C05_L2
PF_C04_C,"Foggy Bottom-GWU, Blue/Orange/Silver Line Center Platform",Blue/Orange/Silver to Downtown Largo/New Carrollton | to Franconia-Springfield/Vienna/Ashburn,38.90069215,-77.05010201,10,0,STN_C04,1,C04_L2
PF_C03_2,"Farragut West, Blue/Orange/Silver Line Track 2 Platform",Blue/Orange/Silver Line to Franconia-Springfield/Ashburn,38.90138788,-77.04046559,10,0,STN_C03,1,C03_L2
PF_C03_1,"Farragut West, Blue/Orange/Silver Line Track 1 Platform",Blue/Orange/Silver Line to Downtown Largo/ New Carrollton,38.90128024,-77.04046558,10,0,STN_C03,1,C03_L2
PF_C02_2,"McPherson Square, Blue/Orange/Silver Line Track 2 Platform",Blue/Orange/Silver Line to Franconia-Springfield/Vienna/Ashburn,38.90138734,-77.03342284,10,0,STN_C02,1,C02_L2
PF_C02_1,"McPherson Square, Blue/Orange/Silver Line Track 1 Platform",Blue/Orange/Silver Line to Downtown Largo/ New Carrollton,38.90128031,-77.03342283,10,0,STN_C02,1,C02_L2
PF_C01_C,"Metro Center, Blue/Orange/Silver Line Center Platform",Blue/Orange/Silver Line to Downtown Largo/New Carrollton | to Franconia-Springfield/Vienna/Ashburn,38.89811104,-77.02808414,10,0,STN_A01_C01,1,A01_C01_L2
PF_B35_C,"NoMa-Gallaudet U, Red Line Center Platform",Red Line to Glenmont | to Shady Grove,38.906609,-77.00330889,84,0,STN_B35,1,B35_L1
PF_B11_C,"Glenmont, Red Line Center Platform",Red Line to Shady Grove,39.06175944,-77.05354574,1,0,STN_B11,1,B11_L2
PF_B10_C,"Wheaton, Red Line Center Platform",Red Line to Glenmont | to Shady Grove,39.03763554,-77.0501341,7,0,STN_B10,1,B10_L2
PF_B09_C,"Forest Glen, Red Line Center Platform",Red Line to Glenmont | to Shady Grove,39.01530824,-77.04303038,32,0,STN_B09,1,B09_L2
PF_B08_C,"Silver Spring, Red Line Center Platform",Red Line to Glenmont | to Shady Grove,38.99369139,-77.03118006,4,0,STN_B08,1,B08_L1
PF_B07_C,"Takoma, Red Line Center Platform",Red Line to Glenmont | to Shady Grove,38.97602057,-77.01812692,10,0,STN_B07,1,B07_L1
PF_B06_C,"Fort Totten, Red Line Center Platform",Red Line to Glenmont | to Shady Grove,38.9517915,-77.00215509,10,0,STN_B06_E06,1,B06_E06_L1
PF_B05_C,"Brookland, Red Line Center Platform",Red Line to Glenmont | to Shady Grove,38.93311815,-76.99452926,10,0,STN_B05,1,B05_L2
PF_B04_C,"Rhode Island Ave Ave-Brentwood, Red Line Center Platform",Red Line to Glenmont | to Shady Grove,38.9209079,-76.99593988,10,0,STN_B04,1,B04_L1
PF_B03_C,"Union Station, Red Line Center Platform",Red Line to Glenmont | to Shady Grove,38.89748841,-77.00746385,55,0,STN_B03,1,B03_L2
PF_B02_2,"Judiciary Square, Red Line Track 2 Platform",Red Line to Shady Grove,38.89625441,-77.01676321,32,0,STN_B02,1,B02_L2
PF_B02_1,"Judiciary Square, Red Line Track 1 Platform",Red Line to Glenmont,38.89617617,-77.01685404,32,0,STN_B02,1,B02_L2
PF_B01_2,"Gallery Place, Red Line Track 2 Platform",Red Line to Shady Grove,38.89841787,-77.02279679,10,0,STN_B01_F01,1,B01_F01_L3
PF_B01_1,"Gallery Place, Red Line Track 1 Platform",Red Line to Glenmont,38.89831334,-77.02279684,10,0,STN_B01_F01,1,B01_F01_L3
PF_A15_C,"Shady Grove, Red Line Center Platform",Red Line to Glenmont,39.11991556,-77.16466099,7,0,STN_A15,1,A15_L2
PF_A14_C,"Rockville, Red Line Center Platform",Red Line to Glenmont | to Shady Grove,39.08426749,-77.14618148,7,0,STN_A14,1,A14_L1
PF_A13_C,"Twinbrook, Red Line Center Platform",Red Line to Glenmont | to Shady Grove,39.06268856,-77.1212136,7,0,STN_A13,1,A13_L1
PF_A12_C,"North Bethesda, Red Line Center Platform",Red Line to Glenmont | to Shady Grove,39.04852256,-77.11307662,4,0,STN_A12,1,A12_L1
PF_A11_C,"Grosvenor-Strathmore, Red Line Center Platform",Red Line to Glenmont | to Shady Grove,39.02972195,-77.10412029,7,0,STN_A11,1,A11_L2
PF_A10_C,"Medical Center, Red Line Center Platform",Red Line to Glenmont | to Shady Grove,38.99821762,-77.09675597,4,0,STN_A10,1,A10_L2
PF_A09_C,"Bethesda, Red Line Center Platform",Red Line to Glenmont | to Shady Grove,38.9832672,-77.09365192,4,0,STN_A09,1,A09_L2
PF_A08_C,"Friendship Heights, Red Line Center Platform",Red Line to Glenmont | to Shady Grove,38.95937588,-77.08501937,4,0,STN_A08,1,A08_L2
PF_A07_C,"Tenleytown, Red Line Center Platform",Red Line to Glenmont | to Shady Grove,38.94887778,-77.07966978,53,0,STN_A07,1,A07_L2
PF_A06_C,"Van Ness, Red Line Center Platform",Red Line to Glenmont | to Shady Grove,38.94320326,-77.06295116,10,0,STN_A06,1,A06_L2
PF_A05_C,"Cleveland Park, Red Line Center Platform",Red Line to Glenmont | to Shady Grove,38.93490519,-77.05812601,10,0,STN_A05,1,A05_L2
PF_A04_C,"Woodley Park, Red Line Center Platform",Red Line to Glenmont | to Shady Grove,38.92555387,-77.05268991,10,0,STN_A04,1,A04_L2
PF_A03_2,"Dupont Circle, Red Line Track 2 Platform",Red Line to Shady Grove,38.90992408,-77.04353057,10,0,STN_A03,1,A03_L2
PF_A03_1,"Dupont Circle, Red Line Track 1 Platform",Red Line to Glenmont,38.90988563,-77.04366281,10,0,STN_A03,1,A03_L2
PF_A02_C,"Farragut North, Red Line Center Platform",Red Line to Glenmont | to Shady Grove,38.903139,-77.03966617,10,0,STN_A02,1,A02_L2
PF_A01_2,"Metro Center, Red Line Track 2 Platform",Red Line to Shady Grove,38.89837599,-77.02808402,10,0,STN_A01_C01,1,A01_C01_L2
